arr,desc,full_desc,img,price,price_surf,rooms_num,surface
10,location Appartement 4 pièces Paris 10ème,"Immeuble pierre de taille avec ascenseur, digicode, interphone. Au 6e et...",http://dyn.visuels.poliris.com/logosAgences/std/9/70609.png,2083,20.83,4.0,100.0
3,location Appartement 3 pièces Paris 3ème,"Bel appartement très spacieux loué non meublé, de 76 m², au...",http://dyn.visuels.poliris.com/logosAgences/std/9/70749.png,2300,30.2631578947,3.0,76.0
15,location Appartement 4 pièces Paris 15ème,Visite le mercredi 27 Janvier à 13 H devant le 38 Rue...,http://dyn.visuels.poliris.com/logosAgences/std/1/1031.png,1235,20.9322033898,4.0,59.0
13,location Appartement 2 pièces Paris 13ème,"Dans un immeuble récent, bien entretenu, au 4e étage, nous...",http://e.visuels.poliris.com/c175/e/f/f/3/eff399d9-2865.jpg,885,13.828125,2.0,64.0
15,location Appartement 5 pièces Paris 15ème,"Dans un immeuble récent de standing (compagnie d'assurance), sécurisé,...",http://dyn.visuels.poliris.com/logosPublications/std/7/234147.png,2935,25.5217391304,5.0,115.0
16,location Appartement 2 pièces Paris 16ème,"Situé au milieu de l'avenue Bugeaud, dans une très belle résidence de...",http://a.visuels.poliris.com/c175/a/1/8/6/a1862496-2ecb.jpg,1740,29.0,2.0,60.0
16,location Appartement 2 pièces Paris 16ème,"Avenue Raymond Poincaré - Entre Place Victor Hugo et Place du Trocadéro, dans un...",http://f.visuels.poliris.com/c250/f/4/8/d/f48d9d30-2b02.jpg,1355,27.6530612245,2.0,49.0
16,location Appartement 1 pièce Paris 16ème,"Rue des Marronniers. Dans un très bel immeuble ancien, au 5ème étage avec ascenseur, charmant studio de 26,25m² au sol et 18,53m² carrez, en très bon état,...",http://1.visuels.poliris.com/c250/1/b/3/c/1b3c5135-783a.jpg,625,25.0,1.0,25.0
11,location Appartement 2 pièces Paris 11ème,"A quelques pas du métro, nous vous proposons ce bel appartement meublé de...",http://e.visuels.poliris.com/c175/e/0/6/a/e06a1d34-362a.jpg,1308,45.1034482759,2.0,29.0
11,location Appartement 1 pièce Paris 11ème,boulevard VOLTAIRE Bel appartement de type F1 entièrement...,http://9.visuels.poliris.com/c175/9/6/9/c/969c9c93-3819.jpg,940,20.8888888889,1.0,45.0
11,location Appartement 1 pièce Paris 11ème,"BOULEVARD RICHARD LENOIR, Au 6ème étage avec ascenseur,...",,555,10.6730769231,1.0,52.0
9,location Appartement 1 pièce Paris 9ème,Au 4ème étage avec ascenseur d'un bel immeuble ancien de la...,http://2.visuels.poliris.com/c175/2/8/3/7/2837476d-4690.jpg,605,37.8125,1.0,16.0
18,location Appartement 3 pièces Paris 18ème,Paris 18ème - LAMARCK CAULAINCOURT - 3 pièces meublé...,http://8.visuels.poliris.com/c175/8/f/3/7/8f37a56f-4300.jpg,1900,33.9285714286,3.0,56.0
15,location Appartement 2 pièces Paris 15ème,"A louer 2 Pièces de 50 m² au 3ème étage sans ascenseur, au...",http://c.visuels.poliris.com/c175/c/8/0/e/c80e440e-57b5.jpg,1260,25.2,2.0,50.0
20,location Appartement 2 pièces Paris 20ème,"RUE D'AVRON, proche des transports et des commerces, au...",http://c.visuels.poliris.com/c175/c/8/c/0/c8c013dc-3874.jpg,900,25.7142857143,2.0,35.0
11,location Appartement 2 pièces Paris 11ème,Superbe appartement 2 pièces 30.88 m² à louer en bail...,http://1.visuels.poliris.com/c175/1/d/2/2/1d2207d6-4d14.jpg,1090,12.3863636364,2.0,88.0
16,location Appartement 2 pièces Paris 16ème,Une adresse: Rue CHAPU 75116 Paris. Métro EXELMANS. Dans bel immeuble ancien avec...,http://0.visuels.poliris.com/c250/0/e/e/0/0ee05c81-1e96.jpg,1001,22.2444444444,2.0,45.0
16,location Appartement 3 pièces Paris 16ème,Une adresse: Rue CHAPU 75116 Paris. Métro EXELMANS...,http://dyn.visuels.poliris.com/logosAgences/std/1/1031.png,1265,23.0,3.0,55.0
13,location Appartement 1 pièce Paris 13ème,GOBELINS/ARAGO. Square René Le Gall. CORVISART. Dans ancien...,http://2.visuels.poliris.com/c175/2/6/9/6/2696ae04-7eea.jpg,1100,30.5555555556,1.0,36.0
16,location Appartement 3 pièces Paris 16ème,"Porte de la Muette, boulevard Suchet. Au 9e, traversant, ascenseur...",http://5.visuels.poliris.com/c175/5/4/e/c/54ec9f5f-5f01.jpg,4000,38.4615384615,3.0,104.0
16,location Appartement 2 pièces Paris 16ème,"AVENUE MOZART Charmant 2 pièces vide au rez-de-chaussée sur jolie cour intérieure,...",http://9.visuels.poliris.com/c250/9/d/6/f/9d6fba03-2f4a.jpg,1380,27.0588235294,2.0,51.0
16,location Appartement 2 pièces Paris 16ème,"Metro Exelmans, au 4ème étage, un 2 pièces de 49 m², REFAIT...",http://4.visuels.poliris.com/c175/4/1/2/e/412e6b5e-5c42.jpg,1270,25.9183673469,2.0,49.0
17,location Appartement 2 pièces Paris 17ème,"Métro Brochant/Rue Sauffroy.
Au 4ème étage sans ascenseur, un deux pièces...",,690,24.6428571429,2.0,28.0
14,location Appartement 1 pièce Paris 14ème,Appartement A LOUER Paris 14ème STUDIO de 25 m² avec balcon entre la Porte...,http://6.visuels.poliris.com/c175/6/c/b/6/6cb6e52e-42be.jpg,790,31.6,1.0,25.0
17,location Appartement 1 pièce Paris 17ème,"Rue Léon Jost, Métro Courcelles (L2), dans un rue calme...",http://c.visuels.poliris.com/c175/c/9/2/7/c9278845-2512.jpg,830,46.1111111111,1.0,18.0
5,location Appartement 1 pièce Paris 5ème,"Rue Daubenton, dans quartier recherché, proche du jardin...",http://5.visuels.poliris.com/c175/5/e/8/4/5e8418a2-36e8.jpg,890,44.5,1.0,20.0
7,location Appartement 1 pièce Paris 7ème,"Rue de grenelle, grand studio refait et loué vide, proche...",http://6.visuels.poliris.com/c175/6/6/6/1/66612184-7abf.jpg,790,37.619047619,1.0,21.0
12,location Appartement 1 pièce Paris 12ème,"Métro Reuilly-Diderot, à quelques pas de la place de la...",http://1.visuels.poliris.com/c175/1/1/0/f/110fb463-390c.jpg,735,30.625,1.0,24.0
19,location Appartement 3 pièces Paris 19ème,SANS FRAIS D'AGENCE. Appartement avec de belles prestations telles que...,http://7.visuels.poliris.com/c175/7/f/8/b/7f8b0cce-45e0.jpg,1657,27.6166666667,3.0,60.0
4,location Appartement 3 pièces Paris 4ème,"MÉTRO HÔTEL DE VILLE /CHÂTELET / RUE DE LA VERRERIE / REFAIT
Magnifique 3...",http://6.visuels.poliris.com/c175/6/6/a/0/66a06af8-61f2.jpg,1477,27.3518518519,3.0,54.0
16,location Appartement 5 pièces Paris 16ème,Appartement - Proche Village Auteuil / Rue Chanez - Beau 5/6 pièces de...,http://5.visuels.poliris.com/c175/5/1/d/f/51dffc25-34cf.jpg,3000,24.0,5.0,125.0
4,location Appartement 1 pièce Paris 4ème,Appartement - En plein coeur de l'Île Saint Louis. Studio...,http://1.visuels.poliris.com/c175/1/4/f/8/14f89396-333e.jpg,1167,43.2222222222,1.0,27.0
11,location Appartement 2 pièces Paris 11ème,"RÉF. 11322 - Appartement meublé d'environ 36 m², situé rue du Chemin Vert (...",http://1.visuels.poliris.com/c175/1/b/c/9/1bc9e86c-5128.jpg,1550,43.0555555556,2.0,36.0
13,location Appartement 2 pièces Paris 13ème,"RÉF. 8954 - Appartement meublé d'environ 26 m², situé rue Bobillot (...",http://1.visuels.poliris.com/c175/1/7/3/a/173a36c0-432f.jpg,1500,57.6923076923,2.0,26.0
16,location Appartement 2 pièces Paris 16ème,"RÉF. 9060 - Appartement meublé d'environ 50 m², situé avenue de Versailles...",http://0.visuels.poliris.com/c175/0/7/6/0/07606383-420f.jpg,1800,36.0,2.0,50.0
20,location Appartement 3 pièces Paris 20ème,"RÉF. 9952 - Appartement meublé d'environ 65 m², situé rue de la Chine (...",http://3.visuels.poliris.com/c175/3/a/1/f/3a1f2656-4027.jpg,2000,30.7692307692,3.0,65.0
6,location Appartement 2 pièces Paris 6ème,"RÉF. 11802 - Appartement meublé d'environ 23 m², situé rue Dauphine (...",http://1.visuels.poliris.com/c175/1/4/c/b/14cb5362-388a.jpg,1295,56.3043478261,2.0,23.0
17,location Appartement 2 pièces Paris 17ème,"RÉF. 9755 - Appartement meublé d'environ 37 m², situé rue Descombes (...",http://3.visuels.poliris.com/c175/3/e/5/1/3e51d5e8-2fad.jpg,1700,45.9459459459,2.0,37.0
18,location Appartement 2 pièces Paris 18ème,"RÉF. 9946 - Appartement meublé d'environ 33 m², situé rue Lepic (quartier...",http://d.visuels.poliris.com/c175/d/a/0/c/da0c17d9-28a2.jpg,1400,42.4242424242,2.0,33.0
2,location Appartement 2 pièces Paris 2ème,"RÉF. 11413 - Appartement meublé d'environ 85 m², situé rue Dussoubs (...",http://4.visuels.poliris.com/c175/4/7/a/d/47ad1c85-4803.jpg,3200,37.6470588235,2.0,85.0
17,location Appartement 1 pièce Paris 17ème,"RÉF. 12188 - Studio meublé d'environ 21 m², situé avenue des Ternes (...",http://4.visuels.poliris.com/c175/4/c/7/9/4c79f29d-3bda.jpg,1200,57.1428571429,1.0,21.0
2,location Appartement 1 pièce Paris 2ème,"RÉF. 4944 - Studio meublé d'environ 31 m², situé rue Greneta (quartier...",http://6.visuels.poliris.com/c175/6/5/1/0/65106cab-3adb.jpg,1270,40.9677419355,1.0,31.0
7,location Appartement 1 pièce Paris 7ème,"RÉF. 7185 - Studio meublé d'environ 30 m², situé passage Jean Nicot (...",http://b.visuels.poliris.com/c175/b/6/6/8/b66811a5-5a5c.jpg,1650,55.0,1.0,30.0
18,location Appartement 2 pièces Paris 18ème,"Rue Caulaincourt, charmant 2 Pièces de 31,50 M², au premier étage, dans un...",http://2.visuels.poliris.com/c175/2/0/4/9/2049996f-71a4.jpg,882,27.5625,2.0,32.0
13,location Appartement 4 pièces Paris 13ème,"75013 Paris, Limite 5ème arrdt, Metro Gobelins, square Arago, immeuble...",http://8.visuels.poliris.com/c175/8/d/5/a/8d5a8573-4466.jpg,1662,26.8064516129,4.0,62.0
20,location Appartement 2 pièces Paris 20ème,"A deux pas du prestigieux cimetière du Père Lachaise, charmant deux pièces...",http://a.visuels.poliris.com/c175/a/c/c/b/accb7082-3842.jpg,776,25.0322580645,2.0,31.0
11,location Appartement 2 pièces Paris 11ème,"Agréablement situé entre Bastille et Richard Lenoir, un très beau 2 pièces...",http://7.visuels.poliris.com/c175/7/f/8/c/7f8cc414-39b7.jpg,863,17.612244898,2.0,49.0
20,location Appartement 3 pièces Paris 20ème,"Dans un quartier commerçant à proximité des transports, dans un immeuble...",,1451,22.3230769231,3.0,65.0
7,location Appartement 1 pièce Paris 7ème,"Paris 7ème - Rue Amélie, un beau studio refait neuf, au 2ème étage avec un ascenseur...",http://4.visuels.poliris.com/c250/4/1/5/5/415576b7-329a.jpg,950,43.1818181818,1.0,22.0
9,location Appartement 2 pièces Paris 9ème,"Quartier Martyrs Dans une belle copropriété, deux pièces...",http://5.visuels.poliris.com/c175/5/0/a/4/50a4528a-4433.jpg,1075,16.2878787879,2.0,66.0
11,location Appartement 2 pièces Paris 11ème,MÉTRO RUE DES BOULETS L'Agence LAFORET vous propose un très beaux deux pièces...,http://5.visuels.poliris.com/c250/5/9/3/3/59332958-3680.jpg,950,27.9411764706,2.0,34.0
1,location Appartement 3 pièces Paris 1er,ENTRE LES MÉTROS PYRAMIDES ET 4 SEPTEMBRE. Au 2ème étage d'un immeuble...,http://6.visuels.poliris.com/c175/6/8/1/e/681e4f92-58c7.jpg,1371,54.84,3.0,25.0
16,location Appartement 1 pièce Paris 16ème,"Paris 16ème proche du métro porte d'auteuil, studio meublé donnant sur cour, comprenant: une entrée avec placard, un séjour avec mezzanine, cuisine...",http://1.visuels.poliris.com/c250/1/5/4/c/154c2b27-4b93.jpg,828,12.9375,1.0,64.0
2,location Appartement 5 pièces Paris 2ème,Paris IIe - Bourse - Grands Boulevards Rénovation totale...,http://0.visuels.poliris.com/c175/0/9/5/e/095e09a5-4c98.jpg,3995,31.4566929134,5.0,127.0
12,location Appartement 4 pièces Paris 12ème,Paris XIIe - Gare de Lyon / Bastille Av. Ledru Rollin...,http://4.visuels.poliris.com/c175/4/4/e/5/44e54e4d-2f19.jpg,2338,25.6923076923,4.0,91.0
15,location Appartement 2 pièces Paris 15ème,"Convention - Pte de Versailles Dans un immeuble ancien 1930,...",http://5.visuels.poliris.com/c175/5/c/2/4/5c24c833-3792.jpg,1122,26.7142857143,2.0,42.0
17,location Appartement 4 pièces Paris 17ème,Paris XVIIe - Porte d'Asnières A proximité du métro Wagram et de la...,http://4.visuels.poliris.com/c175/4/9/0/e/490e6282-4565.jpg,2819,42.7121212121,4.0,66.0
16,location Appartement 6 pièces Paris 16ème,Paris XVIe - Quartier Pompe Rénovation totale. Appartement de 6 pièces...,http://5.visuels.poliris.com/c175/5/b/2/3/5b23c4c6-2e1f.jpg,4652,27.2046783626,6.0,171.0
16,location Appartement 4 pièces Paris 16ème,TROCADERO MAGNIFIQUE DUPLEX avec Terrasse et vue sur Seine et Tour Eiffel...,http://4.visuels.poliris.com/c175/4/3/e/b/43eb166d-3d1b.jpg,3110,32.0618556701,4.0,97.0
2,location Appartement 4 pièces Paris 2ème,Paris IIe - Grands Boulevards Rénovation totale....,http://d.visuels.poliris.com/c175/d/a/6/8/da68fcb0-2aae.jpg,2854,30.3617021277,4.0,94.0
6,location Appartement 3 pièces Paris 6ème,"St Michel Dans un bel immeuble ancien ravalé, 3 pièces au...",http://0.visuels.poliris.com/c175/0/0/0/0/0000d9fd-4593.jpg,2509,32.1666666667,3.0,78.0
17,location Appartement 1 pièce Paris 17ème,"Dans un immeuble des années 70, au 5ème étage avec ascenseur, studio...",http://c.visuels.poliris.com/c175/c/b/a/b/cbab0f9d-422b.jpg,830,43.6842105263,1.0,19.0
17,location Appartement 2 pièces Paris 17ème,"Paris 17ème - Niel / Poncelet / Renaudes, nous vous proposons ce charmant 2 Pièces...",http://b.visuels.poliris.com/c250/b/4/5/3/b453980d-1b92.jpg,1190,26.4444444444,2.0,45.0
9,location Appartement 5 pièces Paris 9ème,"Appartement de cinq pièces meublé En plein coeur du 9ème, dans la rue...",http://dyn.visuels.poliris.com/logosPublications/std/4/571594.png,2900,38.6666666667,5.0,75.0
6,location Appartement 1 pièce Paris 6ème,Paris VIe - Rue Hautefeuille Dans un très bel immeuble classé du XVe...,http://6.visuels.poliris.com/c175/6/e/6/7/6e671133-53e9.jpg,1600,17.0212765957,1.0,94.0
16,location Appartement 1 pièce Paris 16ème,"Nous vous proposons rue de la Pompe, proche Mairie, au pied des commerces,...",http://c.visuels.poliris.com/c175/c/7/e/a/c7ea00b9-25f4.jpg,836,18.5777777778,1.0,45.0
14,location Appartement 2 pièces Paris 14ème,"Nous vous proposons dans une rue calme et résidentielle, rue de l'Aude,...",http://1.visuels.poliris.com/c175/1/4/2/2/14227f5c-3cf1.jpg,810,28.9285714286,2.0,28.0
14,location Appartement 2 pièces Paris 14ème,"Dans un immeuble des années 1860, un appartement de 2 Pièces
meublé...",http://a.visuels.poliris.com/c175/a/e/6/6/ae66e106-34ad.jpg,1001,30.3333333333,2.0,33.0
8,location Appartement 2 pièces Paris 8ème,"Bel appartement entièrement rénové dans quartier prisé du
8ème
Étage élevé...",http://2.visuels.poliris.com/c175/2/1/5/a/215a0f18-2957.jpg,910,26.7647058824,2.0,34.0
17,location Appartement 2 pièces Paris 17ème,"75017 Paris - Rue Cino del Duca - Dans une belle résidence sécurisée, appartement...",http://5.visuels.poliris.com/c250/5/2/6/5/5265d9e9-45ce.jpg,1750,33.0188679245,2.0,53.0
16,location Appartement 3 pièces Paris 16ème,"Métro LIgne 1, rue Duret, beau 3 pièces de 75 m² entièrement MEUBLE et aménagé au...",http://0.visuels.poliris.com/c250/0/4/6/1/0461bfcf-3d97.jpg,2800,37.3333333333,3.0,75.0
11,location Appartement 2 pièces Paris 11ème,LOCATION APPARTEMENT MEUBLÉ Paris 11 Métro: Voltaire ou Saint-Ambroise (ligne 9) APPARTEMENT ATYPIQUE ! TRÈS BELLES PRESTATIONS ! Cet appartement de 36m²...,http://b.visuels.poliris.com/c250/b/3/f/5/b3f50f97-523b.jpg,1550,43.0555555556,2.0,36.0
14,location Appartement 2 pièces Paris 14ème,Métro plaisance - Grand deux pièces d'environ 48m² avec...,http://1.visuels.poliris.com/c175/1/8/a/c/18ac51b5-2e55.jpg,1250,26.0416666667,2.0,48.0
9,location Appartement 1 pièce Paris 9ème,"Metro Cadet ou Anvers, à louer au calme sur cour fleurie studio meublé, en...",,1100,36.6666666667,1.0,30.0
3,location Appartement 5 pièces Paris 3ème,"Duplex 93 m² habitable (120 m² sol), 4e et 5e étages, immeuble 18e siècle...",http://9.visuels.poliris.com/c175/9/d/f/d/9dfd82f9-33cb.jpg,3100,33.3333333333,5.0,93.0
16,location Appartement 3 pièces Paris 16ème,TROCADERO - Place d'Iéna. Dans une belle résidence récente (1980) de...,http://5.visuels.poliris.com/c175/5/1/a/c/51ac0f4a-7674.jpg,2590,34.5333333333,3.0,75.0
12,location Appartement 4 pièces Paris 12ème,"Métro Daumesnil. Avenue Daumesnil. Immeuble pierre de taille. Ascenseur,...",http://9.visuels.poliris.com/c175/9/0/f/8/90f8af73-3551.jpg,1990,30.1515151515,4.0,66.0
8,location Appartement 1 pièce Paris 8ème,"Appartement de type loft, meublé, situé rue du Rocher (Paris 8e), proche...",http://d.visuels.poliris.com/c175/d/6/9/2/d6927a78-4942.jpg,1770,32.7777777778,1.0,54.0
14,location Appartement 3 pièces Paris 14ème,Paris 14ème - Rue Ledion.. Situé dans une rue calme et dans...,http://f.visuels.poliris.com/c175/f/7/1/9/f719feab-4368.jpg,1600,18.6046511628,3.0,86.0
20,location Appartement 5 pièces Paris 20ème,"Metro ALEXANDRE DUMAS, dans résidence de 1992, au coeur...",http://d.visuels.poliris.com/c175/d/3/d/4/d3d4f9c8-3133.jpg,1687,17.2142857143,5.0,98.0
12,location Appartement 3 pièces Paris 12ème,"Metro LEDRU ROLLIN, à deux pas de la Gare de Lyon (RER A,...",http://dyn.visuels.poliris.com/logosAgences/std/2/41922.png,1698,21.225,3.0,80.0
14,location Appartement 1 pièce Paris 14ème,"Référence: 11416990 - Rue L'abbé Carton, Studio meublé au Rez-de-chaussée...",http://8.visuels.poliris.com/c175/8/d/3/9/8d3957c1-519b.jpg,1131,36.4838709677,1.0,31.0
16,location Appartement 2 pièces Paris 16ème,"Métro Pompe Dans un immeuble ancien, grand 2 pièces au 7ème...",http://3.visuels.poliris.com/c175/3/6/b/6/36b62a10-3044.jpg,1821,28.0153846154,2.0,65.0
20,location Appartement 2 pièces Paris 20ème,EXCLUSIVITÉ / Paris 75020 / 63 rue des Cascades / 2 Pièces de 19m² Meublé / 674.,http://b.visuels.poliris.com/c250/b/c/7/2/bc724b96-464b.jpg,674,35.4736842105,2.0,19.0
17,location Appartement 1 pièce Paris 17ème,- RUE LACROIX - MÉTRO BROCHANNT - L'appartement situé au...,http://e.visuels.poliris.com/c175/e/0/a/9/e0a9465b-23f7.jpg,670,27.9166666667,1.0,24.0
19,location Appartement 1 pièce Paris 19ème,"Studio de 22 m², au 3ème étage avec ascenseur sur cour, au calme. Immeuble...",http://2.visuels.poliris.com/c175/2/d/c/f/2dcf470e-4c74.jpg,777,35.3181818182,1.0,22.0
11,location Appartement 2 pièces Paris 11ème,"Exclusivité Villaret - BASTILLE/ LEDRU ROLLIN. A 5 minutes à pieds de la place de la Bastille, au calme absolu d'une charmante cour pavée et arborée, nous...",http://8.visuels.poliris.com/c250/8/4/4/4/84440bd0-37cd.jpg,1940,32.3333333333,2.0,60.0
6,location Appartement 2 pièces Paris 6ème,"Proche du Bon Marché/ Sèvres Babylone, dans un bel immeuble haussmannien, l'appartement est entièrement sur cour, comprenant une entrée, un grand séjour...",http://8.visuels.poliris.com/c250/8/b/e/2/8be2b067-32f9.jpg,1860,31.0,2.0,60.0
16,location Appartement 1 pièce Paris 16ème,A proximité des commerces et des transports (Porte de Saint Cloud /...,http://a.visuels.poliris.com/c175/a/5/4/3/a543a388-43b8.jpg,650,40.625,1.0,16.0
6,location Appartement 1 pièce Paris 6ème,"Rue de Sèvres, studio de 16 m² donnant sur une grande cour terrasse en...",http://4.visuels.poliris.com/c175/4/6/0/3/46030ee6-4517.jpg,740,46.25,1.0,16.0
15,location Appartement 1 pièce Paris 15ème,ERA immobilier convention vous propose un studio meublé au pied du métro...,http://9.visuels.poliris.com/c175/9/8/9/5/9895b532-2be3.jpg,698,41.0588235294,1.0,17.0
15,location Appartement 2 pièces Paris 15ème,"Dans les Tours du Front de Seine, bénéficiant d'une vue exceptionnelle sur Seine, c...",http://9.visuels.poliris.com/c250/9/2/6/d/926d7a5c-5283.jpg,2400,38.0952380952,2.0,63.0
